Date Num,date,location,attendees,latitude,longitude,event,source,total_articles,attendees today
62,3-Mar-18,"Decatur, AL",100,34.6059253,-86.9833417,Guns,http://www.decaturdaily.com/news/morgan_county/decatur/austin-high-senior-spearheads-rally-to-raise-awareness/article_2c929b61-9345-5fb0-838b-9d0f52f4c109.html,2,
62,3-Mar-18,"Marysville, WA",20,48.0517637,-122.1770818,Guns,http://www.king5.com/article/news/local/marysville-students-to-hold-anti-gun-march-in-wake-of-school-shootings/281-525088105,2,
62,3-Mar-18,"Lincoln, NE",20,40.8257625,-96.6851982,Guns,http://journalstar.com/news/local/protect-my-friends-protesters-rally-outside-governor-s-mansion-for/article_bc2f2a72-3b81-57e4-bd49-8948843cefcc.html,1,
62,3-Mar-18,"Tallahassee, FL",20,30.4382559,-84.2807329,Guns,http://www.wctv.tv/content/news/Citizens-protest-the-arming-of-teachers-inside-classrooms-475738693.html,1,
62,3-Mar-18,"Milton, GA",100,34.1321631,-84.300666,Guns,http://www.koaa.com/story/37651024/students-hold-dueling-gun-control-rallies,2,
63,4-Mar-18,"Sterling, MA",14,42.4374156,-71.7606293,Guns,http://www.telegram.com/news/20180304/activists-rally-in-sterling-for-stricter-gun-laws,1,
63,4-Mar-18,"Federal Building, Peoria, IL",100,40.6949004,-89.591743,Guns,http://www.pjstar.com/news/20180304/peoria-area-students-all-in-this-together-in-protest-against-gun-violence,1,
64,5-Mar-18,"Salem, OR",100,44.9428975,-123.0350963,Guns,http://hosted.ap.org/dynamic/stories/O/OR_OREGON_GUN_CONTROL_OROL-?SITE=ORLAG&SECTION=STATE&TEMPLATE=DEFAULT&referrer=lgo_aporstate,4,
64,5-Mar-18,"Delray Beach, FL",20,26.4614625,-80.0728201,Guns,https://www.wptv.com/news/region-s-palm-beach-county/delray-beach/grandparents-rally-for-safer-schools,1,
65,6-Mar-18,"City Hall, Baltimore, MD",100,39.4126073,-76.463574,Guns,http://www.baltimoresun.com/news/maryland/education/bs-md-ci-student-walkout-20180306-story.html,4,
65,6-Mar-18,"Olympia, WA",100,47.0378741,-122.9006951,Guns,http://komonews.com/news/local/students-rally-in-olympia-to-urge-lawmakers-to-support-gun-safety-legislation,4,
66,7-Mar-18,"New Smyrna Beach High School, New Smyrna Beach, FL",20,29.0035935,-80.9304151,Guns,https://www.clickorlando.com/news/new-smyrna-beach-high-school-students-protest-gun-violence,1,
66,7-Mar-18,"Union Square, Somerville, MA",400,42.3796602,-71.0956756,Guns,https://www.bostonglobe.com/metro/2018/03/07/hundreds-cambridge-rindge-and-latin-students-walk-out-protest-gun-violence/8CUVGrataiz9CL1nvlcm5M/story.html,3,
66,7-Mar-18,"St. Paul, MN",5000,44.9537029,-93.0899578,Guns,https://www.twincities.com/2018/03/07/thousands-of-high-school-students-skipped-school-to-march-and-rally-for-gun-control/,4,
66,7-Mar-18,"Grays Harbor College, Aberdeen, WA",35,46.9543914,-123.8036449,Guns,http://www.thedailyworld.com/news/students-protest-gun-violence-with-walk-out-at-grays-harbor-college/,1,
67,8-Mar-18,"Carroll High School, Southlake, TX",,32.9412363,-97.1341783,Guns,http://www.star-telegram.com/latest-news/article204214854.html,2,
67,8-Mar-18,"Foster City, CA",,37.5585465,-122.2710788,Guns,http://abc7news.com/gun-control-advocates-rally-at-visa-headquarters-in-bay-area/3189535/,1,
67,8-Mar-18,"Illinois Wesleyan University, Bloomington, IL",70,40.4908892,-88.9906541,Guns,http://www.pantagraph.com/news/local/education/iwu-students-stage-die-in-to-rally-against-gun-violence/article_449e63b7-b1fd-5e55-93a7-85163f29f382.html,1,
67,8-Mar-18,"Burlington, VT",,44.4758825,-73.212072,Guns (Counter Protest),https://www.burlingtonfreepress.com/story/news/local/vermont/2018/03/08/protesters-stand-silence-stage-walk-out-uvm-pro-gun-rally/404474002/,1,
67,8-Mar-18,"Carroll Senior High School, Southlake, TX",,32.9403702,-97.1738045,Guns,http://www.star-telegram.com/news/local/education/article206587564.html,1,
67,8-Mar-18,"Dawson Middle School, Southlake, TX",,32.9370663,-97.1177127,Guns,http://www.charlotteobserver.com/latest-news/article204214854.html,1,
67,8-Mar-18,"Carroll Middle School, Southlake, TX",,32.9522386,-97.1240253,Guns,http://www.charlotteobserver.com/latest-news/article204214854.html,1,
68,9-Mar-18,"Irving Middle School, Lincoln, NE",100,40.785718,-96.689947,Guns,http://journalstar.com/news/local/education/students-at-lincoln-middle-school-walk-out-in-protest-of/article_24d2d43d-a36a-5667-91f1-590a75e5a979.html,1,
68,9-Mar-18,"Randy Smith Middle School, Fairbanks, AK",100,64.8551141,-147.7505151,Guns,http://www.newsminer.com/news/alaska_news/randy-smith-students-protest-gun-violence-school-board-discusses-security/article_04ca2472-23d3-11e8-bed0-3b76da1ef915.html,2,
68,9-Mar-18,"Brandeis High School, San Antonio, TX",10,29.5654081,-98.6463628,Guns,https://www.mysanantonio.com/news/education/article/Brandeis-High-students-walk-out-to-protest-gun-12741189.php,2,
68,9-Mar-18,"Mann Elementary, Iowa City, IA",20,41.6674523,-91.526133,Guns,https://www.press-citizen.com/story/news/education/2018/03/09/iowa-city-mann-elementary-students-enter-gun-control-debate-walkout/410710002/,2,
68,9-Mar-18,"Sparta, NJ",20,41.0334562,-74.6363588,Guns,http://www.njherald.com/20180311/protesters-rally-for-stricter-gun-control-laws,1,
68,9-Mar-18,"Athens County Courthouse, Athens, OH",125,39.3289358,-82.1014711,Guns,http://www.athensmessenger.com/news/area-high-school-students-rally-against-gun-violence-in-schools/article_b2826a71-757b-5034-abfc-05d1f7d2e79a.html,1,
68,9-Mar-18,"Athens High School, Athens, OH",,39.3724446,-82.1280037,Guns,https://www.athensmessenger.com/news/athens-community-rallies-for-local-march-for-our-lives/article_ce233a61-d9dd-5a9a-bd2b-0fc353ad69f5.html,1,
68,9-Mar-18,"Hanover High School, Hanover, NH",250,43.6988425,-72.2833581,Guns (National Walkout Day),http://www.thedartmouth.com/article/2018/03/hanover-high-students-protest-gun-violence,1,
69,10-Mar-18,"Parkland, FL",100,26.3107774,-80.2532249,Guns,http://www.sun-sentinel.com/local/broward/parkland/florida-school-shooting/fl-reg-walk-for-solidarity-20180309-story.html,2,
69,10-Mar-18,"Duluth, MN",,46.7866719,-92.1004852,Guns,http://minnesota.cbslocal.com/2018/03/14/gun-violence-student-walk-out-protest/,1,
70,11-Mar-18,"Carlisle, PA",150,40.2010241,-77.2002745,Guns,http://www.pennlive.com/expo/erry-2018/03/f2ad3ef6f4/index.html,7,
70,11-Mar-18,"University of Vermont, Burlington, VT",25,44.4778528,-73.1964637,Guns (Counter Protest),https://vtdigger.org/2018/03/11/gun-control-protest-counter-protest-echo-across-uvm-campus/,1,
70,11-Mar-18,"Studio City, Los Angeles, CA",,34.1395597,-118.3870991,Guns,https://www.sfgate.com/news/bayarea/article/Students-To-March-Through-Menlo-Park-Atherton-12752291.php,2,
71,12-Mar-18,"Palo Alto, CA",,37.4418834,-122.1430195,Guns,https://www.sfgate.com/news/bayarea/article/Students-To-March-Through-Menlo-Park-Atherton-12752291.php,1,
71,12-Mar-18,"Stuttgart, AR",20,34.5003748,-91.5526281,Guns,http://www.stuttgartdailyleader.com/news/20180320/stop-violence-rally-impacts-community,1,
72,13-Mar-18,"Joaquin Miller Elementary School, Oakland, CA",,37.8188596,-122.2017566,Guns,http://abc7news.com/politics/young-students-march-for-safe-schools-in-oakland-/3211258/,1,
72,13-Mar-18,"Van Nuys, Los Angeles, CA",,34.1898566,-118.451357,Guns,http://www.dailynews.com/2018/03/14/lapd-lausd-urge-respectful-restraint-as-mass-student-protests-set-for-10-a-m-1-month-after-parkland-mass-shooting/,1,
72,13-Mar-18,"Logan High School, La Crosse, WI",,43.8447079,-91.2342169,Guns,http://lacrossetribune.com/news/local/hundreds-of-la-crosse-central-high-school-students-walk-out/article_1b19eab4-ee09-5a1e-bed1-2c75fdfb0b79.html,1,
72,13-Mar-18,"Tippecanoe High School, Tipp City, OH",100,39.9829959,-84.188507,Guns,http://wdtn.com/2018/03/14/students-across-the-miami-valley-walk-out-to-protest-gun-violence/,1,
72,13-Mar-18,"Tippecanoe Middle School, Tipp City, OH",75,39.9684272,-84.182993,Guns,http://wdtn.com/2018/03/14/students-across-the-miami-valley-walk-out-to-protest-gun-violence/,1,
73,14-Mar-18,"Brighton High School, Rochester, NY",,43.123524,-77.566507,Guns,https://www.democratandchronicle.com/story/news/2018/02/20/local-high-school-students-rally-against-gun-violence-march-24/355741002/,2,
73,14-Mar-18,"Helena, MT",200,46.5883707,-112.0245054,Guns,https://www.npr.org/sections/thetwo-way/2018/03/14/593433911/across-the-country-students-walk-out-to-protest-gun-violence,2,
73,14-Mar-18,"Newtown High School, Newtown, CT",50,41.4141172,-73.3035651,Guns,https://ctmirror.org/2018/03/14/ct-students-join-nationwide-school-walkout-demanding-end-gun-violence/,24,
73,14-Mar-18,"Trumbull High School, Trumbull, CT",,41.2428563,-73.2006639,Guns,https://www.thehour.com/news/article/Thousands-rally-for-gun-control-around-Connecticut-12778722.php,2,
73,14-Mar-18,"Shelton High School, Shelton, CT",,41.3164856,-73.0931641,Guns,https://www.newstimes.com/news/slideshow/Southwestern-Connecticut-students-walk-out-to-179480.php,4,
73,14-Mar-18,"Norcross High School, Norcross, GA",75,33.9669921,-84.2120771,Guns,https://www.ajc.com/news/state--regional-education/cobb-parents-line-support-national-student-walkout/0yifza39ngQHIgVVi2FKGN/,2,
73,14-Mar-18,"Bluffton High School, Bluffton, SC",76,32.2521521,-80.8989751,Guns,http://wsav.com/2018/03/14/bluffton-students-walk-out-as-part-of-national-protest/,3,
73,14-Mar-18,"Druid Hills High School, Atlanta, GA",,33.7489954,-84.3879824,Guns,http://www.pressdemocrat.com/news/8112848-181/santa-rosa-students-join-in,2,
73,14-Mar-18,"Concord High School, Concord, NH",,43.2004366,-71.551175,Guns,https://www.bostonglobe.com/metro/2018/03/24/vermont-and-maine-teens-march-make-voices-heard/MJ8RqmmnxS3fd9WSz41ljI/story.html,4,
73,14-Mar-18,"Madison East High School, Madison, WI",,43.0976208,-89.3542605,Guns,http://host.madison.com/ct/news/local/govt-and-politics/it-could-be-one-of-our-schools-at-crowded-capitol/article_19b1f2b5-fcfa-5b44-8289-365d9b2eb408.html,6,
73,14-Mar-18,"Berkeley High School, Berkeley, CA",100,37.868012,-122.271769,Guns,http://www.dailycal.org/2018/03/14/berkeley-high-school-students-join-nationwide-walkout-honor-parkland-victims-protest-gun-violence/,3,
73,14-Mar-18,"Susan Wagner High School, Staten Island, NY",1000,40.5972873,-74.1251624,Guns,http://www.silive.com/news/2018/03/national_school_walkout_staten.html,3,
73,14-Mar-18,"Dulaney High School, Timonium, MD",700,39.4602989,-76.6124786,Guns,http://www.baltimoresun.com/news/maryland/education/k-12/bs-md-national-student-walkout-20180314-story.html,2,
73,14-Mar-18,"Catskill High School, Catskill, NY",,42.2189729,-73.8701408,Guns,https://www.timesunion.com/news/article/Focusing-attention-on-mass-shootings-students-12752306.php,3,
73,14-Mar-18,"Savannah Arts Academy, Savannah, GA",,32.0460348,-81.0928508,Guns,http://www.pressdemocrat.com/news/8112848-181/santa-rosa-students-join-in,2,
73,14-Mar-18,"Carlisle High School, Carlisle, PA",250,40.2077689,-77.2054905,Guns,http://cumberlink.com/news/local/communities/carlisle/cumberland-county-students-stage-walkouts-to-remember-victims-push-for/article_c6ac48c5-501a-50a8-ac3c-a9a0d1ad7e51.html,3,
73,14-Mar-18,"Case Elementary School, Akron, OH",150,41.1150717,-81.5648022,Guns,http://www.recorder.com/US-students-stage-school-walkouts-to-protest-gun-violence-16196482,17,
73,14-Mar-18,"Highland High School, Highland, IL",20,38.7563111,-89.6741154,Guns,http://www.bnd.com/news/local/education/article204955299.html,2,
73,14-Mar-18,"Elyria High School, Elyria, OH",,41.3621728,-82.1077975,Guns,http://fox8.com/2018/03/14/students-to-walk-out-nationwide-protesting-gun-violence/,2,
73,14-Mar-18,"Lawrence High School, Lawrence, KS",400,38.9490597,-95.2427671,Guns,http://www2.ljworld.com/news/2018/mar/14/one-month-anniversary-florida-gun-massacre-student/?city_local,2,
73,14-Mar-18,"Coast Union High School, Cambria, CA",15,35.5682473,-121.0677526,Guns,http://www.sanluisobispo.com/news/local/article204991044.html,2,
73,14-Mar-18,"San Luis Obispo High School, San Luis Obispo, CA",300,35.2828739,-120.6516833,Guns,http://www.sanluisobispo.com/news/local/article204991044.html,4,
73,14-Mar-18,"Cass Technical High School, Detroit, MI",2000,42.3388256,-83.0604146,Guns,http://www.mlive.com/news/detroit/index.ssf/2018/03/detroit_students_say_no_to_the.html,4,
73,14-Mar-18,"Libertyville High School, Libertyville, IL",500,42.2845997,-87.9668211,Guns,http://www.dailyherald.com/news/20180314/we-are-young-and-we-are-strong-suburban-teens-join-walkout-against-gun-violence,3,
73,14-Mar-18,"Memorial Park, Barrington, IL",500,42.155948,-88.147437,Guns,http://www.dailyherald.com/news/20180314/we-are-young-and-we-are-strong-suburban-teens-join-walkout-against-gun-violence,5,
73,14-Mar-18,"Lake Park High School, Roselle, IL",,41.9732682,-88.0552569,Guns,http://www.dailyherald.com/news/20180314/we-are-young-and-we-are-strong-suburban-teens-join-walkout-against-gun-violence,2,
73,14-Mar-18,"Stevenson High School, Lincolnshire, IL",2000,42.1993548,-87.9461339,Guns,http://www.dailyherald.com/news/20180314/images-suburban-students-protest-gun-violence,2,
73,14-Mar-18,"Mundelein High School, Mundelein, IL",150,42.271538,-88.022229,Guns,http://www.dailyherald.com/news/20180314/we-are-young-and-we-are-strong-suburban-teens-join-walkout-against-gun-violence,4,
73,14-Mar-18,"Danville High School, Danville, IL",800,40.138315,-87.6266591,Guns,http://www.commercial-news.com/news/local_news/in-protest/article_e8f3ec5a-a6bb-51cf-a520-6a4cfa488dec.html,2,
73,14-Mar-18,"Oakwood High School, Fithian, IL",40,40.1130751,-87.8281417,Guns,http://www.commercial-news.com/news/local_news/in-protest/article_e8f3ec5a-a6bb-51cf-a520-6a4cfa488dec.html,2,
73,14-Mar-18,"Santa Ynez Valley Union High School, Santa Ynez, CA",200,34.6089277,-120.1004616,Guns,http://santamariatimes.com/news/local/santa-ynez-valley-students-call-for-end-to-violence-in/article_da9e6feb-44a7-52e5-846c-c43472f4c7f2.html,2,
73,14-Mar-18,"Waverly High School, Waverly, NE",80,40.9055957,-96.537575,Guns,http://www.omaha.com/news/education/area-students-take-part-in-walkouts-sit-ins-other-demonstrations/article_b075a404-ab19-5000-8fec-bcecc4819ac4.html,2,
73,14-Mar-18,"Bay Port High School, Suamico, WI",,44.5942305,-88.0908291,Guns,https://www.greenbaypressgazette.com/story/news/education/2018/03/21/brown-county-students-supporters-march-our-lives-school-safety-gun-violence-green-bay-never-again/443371002/,2,
73,14-Mar-18,"Brattleboro Union High School, Brattleboro, VT",250,42.836739,-72.561267,Guns,"http://www.reformer.com/stories/students-demand-change,534629",3,
73,14-Mar-18,"Moorhead High School, Moorhead, MN",100,46.8720698,-96.7428763,Guns,http://www.westfargopioneer.com/news/education/4417493-us-taking-stand-f-m-students-join-national-demonstration-aimed-ending-school,3,
73,14-Mar-18,"Palmer High School, Colorado Springs, CO",500,38.8392253,-104.8202908,Guns,http://gazette.com/thousands-of-colorado-springs-area-students-hold-walkout-to-protest-of-gun-violence/article/1622681,5,
73,14-Mar-18,"Coronado High School, Colorado Springs, CO",,38.8736725,-104.8578665,Guns,https://coloradopolitics.com/hundreds-of-colorado-springs-students-walk-out-in-protest-of-gun-violence/,2,
73,14-Mar-18,"Rampart High School, Colorado Springs, CO",,38.9494097,-104.772133,Guns,https://coloradopolitics.com/hundreds-of-colorado-springs-students-walk-out-in-protest-of-gun-violence/,2,
73,14-Mar-18,"Cheyenne Mountain High, Colorado Springs, CO",,38.803108,-104.857249,Guns,https://coloradopolitics.com/hundreds-of-colorado-springs-students-walk-out-in-protest-of-gun-violence/,5,
73,14-Mar-18,"Johansen High School, Modesto, CA",200,37.6481592,-120.9191862,Guns,http://www.modbee.com/news/local/education/article205110969.html,2,
73,14-Mar-18,"Ceres High School, Turlock, CA",100,37.5952443,-120.9566637,Guns,http://www.modbee.com/news/local/education/article205110969.html,2,
73,14-Mar-18,"Pitman High School, Turlock, CA",,37.5303896,-120.8784505,Guns,http://www.modbee.com/news/local/education/article205110969.html,2,
73,14-Mar-18,"The Academy High School, San Francisco, CA",,37.7453141,-122.4485649,Guns,https://www.sfgate.com/bayarea/article/Thousands-of-students-protest-gun-violence-in-12752793.php,3,
73,14-Mar-18,"Sacramento, CA",,38.5815719,-121.4943996,Guns,https://www.abc10.com/article/news/local/local-students-walk-out-to-protest-gun-violence/103-528551417,2,
73,14-Mar-18,"Jane Lathrop Stanford Middle School, Palo Alto, CA",,37.4211583,-122.1185532,Guns,https://paloaltoonline.com/news/2018/03/14/local-students-join-nationwide-gun-violence-protest,2,
73,14-Mar-18,"Eldorado High School, Albuquerque, NM",100,35.128238,-106.513188,Guns,https://www.abqjournal.com/1145950/abq-students-join-national-walkout-seeking-safer-schools.html?utm_source=abqjournal.com&utm_medium=sidebar+-+popular+posts+-+default&utm_campaign=popular+posts,2,
73,14-Mar-18,"Fremont Elementary School, Long Beach, CA",20,33.7716904,-118.1458738,Guns,http://www.presstelegram.com/2018/03/14/long-beach-students-protest-demand-gun-control-in-national-walkout-over-florida-shooting/,2,
73,14-Mar-18,"Milliken High School, Long Beach, CA",2000,33.8077922,-118.1109462,Guns,http://www.presstelegram.com/2018/03/14/long-beach-students-protest-demand-gun-control-in-national-walkout-over-florida-shooting/,2,
73,14-Mar-18,"Ukiah High School, Ukiah, CA",300,39.1643452,-123.224035,Guns,http://www.ukiahdailyjournal.com/article/NP/20180314/NEWS/180319932,2,
73,14-Mar-18,"Swope Middle School, Reno, NV",715,39.5105147,-119.8475276,Guns,http://www.rgj.com/story/news/education/2018/03/14/student-walkouts-whats-happening-now-around-reno/423446002/,6,
73,14-Mar-18,"Aiken High School, Aiken, SC",,33.5781384,-81.7140031,Guns,https://www.aikenstandard.com/education/students-community-to-march-saturday-for-school-safety-end-to/article_85f1cfb2-2c7c-11e8-844c-bbc36120786d.html,2,
73,14-Mar-18,"Wooster High School, Reno, NV",100,39.507683,-119.7831631,Guns,http://www.rgj.com/story/news/education/2018/03/14/student-walkouts-whats-happening-now-around-reno/423446002/,6,
73,14-Mar-18,"Reno High School, Reno, NV",300,39.5176166,-119.8278383,Guns,http://www.rgj.com/story/news/2018/03/14/watch-students-reno-and-sparks-walkout-over-gun-violence/426089002/,3,
73,14-Mar-18,"Galena High School, Reno, NV",200,39.387824,-119.776309,Guns,http://www.rgj.com/story/news/education/2018/03/14/student-walkouts-whats-happening-now-around-reno/423446002/,3,
73,14-Mar-18,"North Valleys High School, Reno, NV",100,39.6063618,-119.8231128,Guns,https://www.abc10.com/article/news/nation-world/students-plan-to-walk-out-of-schools-to-protest-gun-laws-following-florida-shooting/507-520110621,8,
73,14-Mar-18,"Juneau-Douglas High School, Juneau, AK",100,58.3047776,-134.4293952,Guns,http://juneauempire.com/local/nation-and-world/news/2018-03-14/hundreds-juneau-high-schoolers-join-nationwide-protest,3,
73,14-Mar-18,"Thunder Mountain High School, Juneau, AK",200,58.3796573,-134.5912527,Guns,http://juneauempire.com/local/nation-and-world/news/2018-03-14/hundreds-juneau-high-schoolers-join-nationwide-protest,2,
73,14-Mar-18,"Orcas Island High School, Eastsound, WA",,48.6986025,-122.9032725,Guns,http://www.islandssounder.com/news/orcas-christian-school-students-participate-in-walk-out/,2,
73,14-Mar-18,"Lower Merion High School, Ardmore, PA",,40.0101743,-75.2796557,Guns,http://www.philly.com/philly/news/Student_protest_gun_laws_after_Parkland_school_shooting.html,2,
73,14-Mar-18,"Cape Henlopen High School, Lewes, DE",300,38.757715,-75.1496386,Guns,http://www.capegazette.com/article/update-cape-high-students-walk-out-safe-schools/152877,3,
73,14-Mar-18,"Smith & Wesson, Springfield, MA",100,42.1380403,-72.5505231,Guns,http://www.masslive.com/news/index.ssf/2018/03/gun-control_advocates_protest.html,16,
73,14-Mar-18,"University of Wisconsin, Madison, WI",500,43.076592,-89.4124875,Guns,http://www.dailycardinal.com/article/2018/03/hundreds-gather-march-to-capitol-for-uw-madison-walkout,2,
73,14-Mar-18,"Leslie Middle School, Leslie, OR",100,44.8999769,-123.0236615,Guns,http://www.statesmanjournal.com/story/news/2018/03/14/live-10-follow-salem-school-walkouts-over-gun-violence/422071002/,2,
73,14-Mar-18,"Stephens Middle School, Stephens, OR",900,44.9903159,-122.9603484,Guns,http://www.statesmanjournal.com/story/news/education/2018/03/13/salem-area-students-plan-participate-national-walkouts-wednesday-morning/417542002/,2,
73,14-Mar-18,"Abiqua Academy, Salem, OR",,44.854236,-123.0651712,Guns,http://www.statesmanjournal.com/story/news/2018/03/14/live-10-follow-salem-school-walkouts-over-gun-violence/422071002/,2,
73,14-Mar-18,"Willamette University, Salem, OR",,44.9355088,-123.0299071,Guns,http://www.statesmanjournal.com/story/news/2018/03/14/live-10-follow-salem-school-walkouts-over-gun-violence/422071002/,2,
73,14-Mar-18,"Novi High School, Detroit, MI",2100,42.463106,-83.492317,Guns,https://www.detroitnews.com/story/news/local/michigan/2018/03/14/student-walkouts-gun-violence-metro-detroit/32915085/,3,
73,14-Mar-18,"Gateway High School, Monroeville, PA",,40.431177,-79.754358,Guns,http://triblive.com/news/education/safety/13419965-74/live-area-students-walkout-in-protest-of-school-gun-violence,2,
73,14-Mar-18,"Penn Hills High School, Pittsburgh, PA",,40.4661437,-79.8151373,Guns,http://triblive.com/news/education/safety/13419965-74/live-area-students-walkout-in-protest-of-school-gun-violence,2,
73,14-Mar-18,"Woodland Hills High School, Churchill, PA",500,40.4363301,-79.8562072,Guns,http://triblive.com/news/education/safety/13419965-74/live-area-students-walkout-in-protest-of-school-gun-violence,2,
73,14-Mar-18,"Franklin Regional High School, Murrysville, PA",,40.4292,-79.6686626,Guns,http://triblive.com/news/education/safety/13419965-74/live-area-students-walkout-in-protest-of-school-gun-violence,2,
73,14-Mar-18,"Bowling Green High School, Bowling Green, OH",200,41.3871657,-83.6574843,Guns,http://bgindependentmedia.org/hundreds-walk-out-of-bg-high-to-protest-gun-violence/,2,
73,14-Mar-18,"Fox Chapel Area High School, Pittsburgh, PA",150,40.517885,-79.868921,Guns,http://triblive.com/news/education/safety/13419965-74/live-area-students-walkout-in-protest-of-school-gun-violence,2,
73,14-Mar-18,"Hampton High School, Allison Park, PA",,40.5831392,-79.9407812,Guns,http://triblive.com/news/education/safety/13419965-74/live-area-students-walkout-in-protest-of-school-gun-violence,2,
73,14-Mar-18,"Skinner Middle School, Denver, CO",,39.7724218,-105.0314378,Guns,https://www.denverite.com/colorado-students-walked-school-today-protest-gun-violence-heres-looked-like-49600/,2,
73,14-Mar-18,"North Bend High School, North Bend, OR",,43.4012925,-124.2345354,Guns,http://kcby.com/news/local/students-in-coos-bay-protest-gun-violence-in-national-walkout,2,
73,14-Mar-18,"Marshfield High School, Coos Bay, OR",20,43.3607479,-124.221264,Guns,http://kcby.com/news/local/students-in-coos-bay-protest-gun-violence-in-national-walkout,2,
73,14-Mar-18,"Highlands High School, Harrison Township, PA",,40.617824,-79.7269028,Guns,http://triblive.com/news/education/safety/13419965-74/live-area-students-walkout-in-protest-of-school-gun-violence,2,
73,14-Mar-18,"Montclair High School, Montclair, NJ",100,40.823288,-74.2129739,Guns,https://www.northjersey.com/story/news/education/2018/03/14/nj-school-walkout-new-jersey-school-walkout-national-school-walkout-florida-school-shooting-park/420966002/,2,
73,14-Mar-18,"Lincoln High School, Yonkers, NY",,40.9312099,-73.8987469,Guns,﻿https://www.lohud.com/story/news/education/2018/03/14/national-school-walkout/419735002/,3,
73,14-Mar-18,"South Plainfield High School, South Plainfield, NJ",20,40.589138,-74.4124293,Guns,http://pix11.com/2018/03/14/students-in-newark-walk-out-to-protest-gun-violence/,2,
73,14-Mar-18,"Sayreville High School, Sayreville, NJ",,40.4594021,-74.360846,Guns,http://newjersey.news12.com/story/37726961/thousands-of-nj-students-stage-walkout-to-protest-gun-violence,2,
73,14-Mar-18,"Walton High School, Marietta, GA",,33.9899606,-84.4405691,Guns,http://www.mdjonline.com/news/update-students-across-cobb-walkout-in-protest/article_9d5eff40-27a3-11e8-8c50-5f2d1d40c7ac.html,6,
73,14-Mar-18,"State Capitol, Boston, MA",100,42.3600825,-71.0588801,Guns,http://wwlp.com/2018/03/14/hundreds-of-students-rally-at-state-house-for-stronger-gun-laws/,26,
73,14-Mar-18,"Bethel High School, Bethel, CT",100,41.3782134,-73.3938593,Guns,https://www.newstimes.com/local/article/Danbury-students-walk-out-in-support-ot-peers-in-12752390.php,2,
73,14-Mar-18,"Niagara Falls High School, Niagara Falls, NY",35,43.1044989,-79.011499,Guns,http://buffalonews.com/2018/03/14/wny-students-to-walk-out-of-schools-today-to-protest-gun-violence/,3,
73,14-Mar-18,"Wilson High School, Tacoma, WA",,47.2614587,-122.5067478,Guns,http://www.bellinghamherald.com/news/local/article205140879.html,1,
73,14-Mar-18,"Mt. Diablo High School, Concord, CA",,37.9826834,-122.0368058,Guns,https://www.mercurynews.com/2018/03/14/mt-diablo-high-in-concord-blocks-student-gun-violence-walkout/,2,
73,14-Mar-18,"Anne Wright Schools, Tacoma, WA",,47.268669,-122.459469,Guns,http://www.bellinghamherald.com/news/local/article205140879.html,1,
73,14-Mar-18,"Gig Harbor High School, Gig Harbor, WA",200,47.331139,-122.605605,Guns,http://www.thenewstribune.com/news/local/community/gateway/article205218989.html,3,
73,14-Mar-18,"Seabury Middle School, Tacoma, WA",,47.2543563,-122.4407538,Guns,http://www.bellinghamherald.com/news/local/article205140879.html,1,
73,14-Mar-18,"Puyallup High School, Puyallup, WA",,47.19128,-122.3022645,Guns,http://www.bellinghamherald.com/news/local/article205140879.html,1,
73,14-Mar-18,"Marietta High School, Marietta, GA",1500,33.9474488,-84.5857544,Guns,http://www.mdjonline.com/news/update-students-across-cobb-walkout-in-protest/article_9d5eff40-27a3-11e8-8c50-5f2d1d40c7ac.html,1,
73,14-Mar-18,"Le Grand Union Elementary, Merced, CA",,37.2147631,-120.182022,Guns,http://www.mercedsunstar.com/news/local/article205117574.html,1,
73,14-Mar-18,"Campbell High School, Smyrna, GA",350,33.8880023,-84.5263148,Guns,http://www.mdjonline.com/news/update-students-across-cobb-walkout-in-protest/article_9d5eff40-27a3-11e8-8c50-5f2d1d40c7ac.html,1,
73,14-Mar-18,"Lassiter High School, Marietta, GA",30,34.0437358,-84.4740746,Guns,http://www.mdjonline.com/news/update-students-across-cobb-walkout-in-protest/article_9d5eff40-27a3-11e8-8c50-5f2d1d40c7ac.html,2,
73,14-Mar-18,"Cherry Hill West High School, Cherry Hill, NJ",,39.9286154,-75.0209549,Guns,http://www.wgrz.com/gallery/news/nation-now/national-walkout-day-students-protest-gun-violence/465-650e3fe8-54ac-43ab-a4c8-db087773a871,9,
73,14-Mar-18,"Elizabeth Haddon Elementary School, Haddonfield, NJ",,39.8961838,-75.0450793,Guns,http://www.wgrz.com/gallery/news/nation-now/national-walkout-day-students-protest-gun-violence/465-650e3fe8-54ac-43ab-a4c8-db087773a871,1,
73,14-Mar-18,"Wheeler High School, Marietta, GA",,33.9595863,-84.4786781,Guns,http://www.mdjonline.com/news/update-students-across-cobb-walkout-in-protest/article_9d5eff40-27a3-11e8-8c50-5f2d1d40c7ac.html,1,
73,14-Mar-18,"Pope High School, East Cobb, GA",,34.0243489,-84.452545,Guns,http://www.mdjonline.com/news/update-students-across-cobb-walkout-in-protest/article_9d5eff40-27a3-11e8-8c50-5f2d1d40c7ac.html,1,
